PartCondition,AircraftTotalTime
CORRODED,18585.0
CORRODED,18585.0
CORRODED,18585.0
CORRODED,76120.0
CORRODED,76120.0
CRACKED,103098.0
CRACKED,75709.0
CORRODED,79739.0
CORRODED,36834.0
CORRODED,76986.0
CORRODED,96128.0
CORRODED,96128.0
CRACKED,28232.0
CRACKED,68150.0
CRACKED,28232.0
CORRODED,26752.0
CORRODED,26752.0
CRACKED,108269.0
CRACKED,108269.0
CRACKED,108269.0
CRACKED,108269.0
CRACKED,108269.0
CRACKED,108553.0
CRACKED,108553.0
CRACKED,108553.0
CRACKED,108553.0
CRACKED,108553.0
CRACKED,108553.0
CRACKED,56480.0
CRACKED,37921.0
CRACKED,63746.0
CRACKED,63746.0
CRACKED,56480.0
CRACKED,57696.0
CRACKED,56480.0
CRACKED,56480.0
CRACKED,56480.0
CRACKED,56480.0
CRACKED,56480.0
CORRODED,20614.0
CORRODED,20614.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CORRODED,108189.0
CORRODED,20614.0
CRACKED,77052.0
CORRODED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,77052.0
CRACKED,64009.0
CORRODED,64009.0
CORRODED,64009.0
CORRODED,64009.0
CRACKED,64009.0
CRACKED,64009.0
CRACKED,64009.0
CORRODED,64009.0
CORRODED,64009.0
CRACKED,35397.0
CRACKED,23475.0
CRACKED,23475.0
CORRODED,20614.0
CRACKED,53635.0
CRACKED,58618.0
CRACKED,53635.0
CRACKED,53635.0
CRACKED,53635.0
CRACKED,53635.0
CRACKED,58618.0
CRACKED,53635.0
CORRODED,7997.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,12272.0
CORRODED,7997.0
CORRODED,7997.0
CORRODED,7997.0
CORRODED,20614.0
CORRODED,20614.0
CORRODED,20614.0
CRACKED,20614.0
CORRODED,63764.0
CORRODED,63764.0
CORRODED,63764.0
CORRODED,63764.0
CORRODED,63764.0
CORRODED,35397.0
CORRODED,20614.0
CORRODED,20614.0
CORRODED,52649.0
CORRODED,70974.0
CORRODED,70974.0
CORRODED,70974.0
CORRODED,62727.0
CORRODED,76090.0
CORRODED,76090.0
CORRODED,76090.0
CORRODED,76090.0
CORRODED,57980.0
CORRODED,45868.0
CRACKED,45868.0
CORRODED,57980.0
CORRODED,57980.0
CRACKED,57980.0
CRACKED,57980.0
CORRODED,57980.0
CORRODED,57980.0
CRACKED,57980.0
CRACKED,10523.0
CRACKED,104608.0
CRACKED,126187.0
CRACKED,23376.0
CORRODED,60253.0
CRACKED,23376.0
CRACKED,108189.0
CRACKED,108189.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CORRODED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CORRODED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CORRODED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,30353.0
CRACKED,30353.0
CRACKED,30353.0
CRACKED,30353.0
CRACKED,64260.0
CRACKED,30353.0
CRACKED,30353.0
CRACKED,64260.0
CORRODED,20614.0
CRACKED,20614.0
CORRODED,20614.0
CRACKED,20614.0
CORRODED,20614.0
CRACKED,63727.0
CRACKED,63727.0
CRACKED,63727.0
CRACKED,63727.0
CRACKED,35397.0
CRACKED,35397.0
CRACKED,35397.0
CRACKED,35397.0
CORRODED,63764.0
CORRODED,60253.0
CORRODED,63727.0
CORRODED,35397.0
CORRODED,63727.0
CRACKED,71652.0
CRACKED,108189.0
CORRODED,60253.0
CORRODED,60253.0
CORRODED,60253.0
CRACKED,63764.0
CORRODED,63764.0
CORRODED,35397.0
CORRODED,35397.0
CRACKED,35397.0
CRACKED,35397.0
CRACKED,57980.0
CORRODED,57980.0
CRACKED,57980.0
CRACKED,96579.0
CRACKED,64009.0
CORRODED,61373.0
CORRODED,61373.0
CORRODED,61373.0
CORRODED,5708.0
CORRODED,5708.0
CORRODED,5708.0
CORRODED,5708.0
CORRODED,5708.0
CORRODED,5708.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,6459.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,11930.0
CORRODED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CORRODED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CORRODED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CORRODED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CORRODED,96869.0
CORRODED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,96869.0
CRACKED,26752.0
CORRODED,40841.0
CRACKED,45473.0
CRACKED,45473.0
CRACKED,45473.0
CORRODED,22705.0
CORRODED,48253.0
CORRODED,61373.0
CORRODED,106961.0
CORRODED,106961.0
CRACKED,54713.0
CRACKED,49980.0
CRACKED,49980.0
CRACKED,63525.0
CORRODED,49980.0
CRACKED,49980.0
CRACKED,49980.0
CRACKED,56658.0
CRACKED,56658.0
CRACKED,30353.0
CORRODED,78316.0
CORRODED,95917.0
CORRODED,95917.0
CORRODED,95917.0
CORRODED,95917.0
CORRODED,60253.0
CORRODED,60253.0
CRACKED,87216.0
CRACKED,87216.0
CRACKED,87216.0
CORRODED,49980.0
CORRODED,49980.0
CRACKED,63525.0
CRACKED,63525.0
CRACKED,63525.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CORRODED,49980.0
CRACKED,49980.0
CRACKED,63525.0
CRACKED,63525.0
CORRODED,63525.0
CORRODED,63727.0
CORRODED,63727.0
CRACKED,64393.0
CORRODED,64009.0
CORRODED,64009.0
CORRODED,64009.0
CRACKED,53635.0
CRACKED,53635.0
CRACKED,53635.0
CRACKED,109073.0
CRACKED,109073.0
CORRODED,7920.0
CORRODED,7920.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CORRODED,11937.0
CRACKED,57980.0
CRACKED,57980.0
CRACKED,26713.0
CRACKED,55844.0
CORRODED,61373.0
CORRODED,71441.0
CORRODED,71441.0
CORRODED,71441.0
CORRODED,21700.0
CRACKED,18375.0
CRACKED,18375.0
CORRODED,36359.0
CORRODED,36359.0
CRACKED,36359.0
CRACKED,36359.0
CORRODED,41482.0
CORRODED,106961.0
CRACKED,105144.0
CRACKED,106961.0
CRACKED,49980.0
CRACKED,49980.0
CORRODED,49980.0
CRACKED,49980.0
CORRODED,63525.0
CORRODED,63525.0
CRACKED,63525.0
CRACKED,63525.0
CRACKED,63525.0
CRACKED,63525.0
CRACKED,49980.0
CRACKED,49980.0
CRACKED,63525.0
CRACKED,63525.0
CRACKED,63525.0
CRACKED,49980.0
CRACKED,49980.0
CRACKED,53635.0
CRACKED,53635.0
CRACKED,74038.0
CORRODED,63230.0
CORRODED,63230.0
CRACKED,58090.0
CORRODED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,65652.0
CRACKED,58090.0
CRACKED,58090.0
CORRODED,109073.0
CRACKED,4732.0
CORRODED,57980.0
CORRODED,57980.0
CRACKED,40841.0
CORRODED,22705.0
CRACKED,22511.0
CRACKED,22511.0
CRACKED,40841.0
CORRODED,40841.0
CORRODED,40841.0
CRACKED,40841.0
CORRODED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CORRODED,40841.0
CORRODED,80231.0
CRACKED,72669.0
CORRODED,80231.0
CRACKED,51744.0
CORRODED,73867.0
CORRODED,71441.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,11476.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,8872.0
CORRODED,35397.0
CORRODED,64393.0
CORRODED,60253.0
CRACKED,30479.0
CORRODED,41482.0
CORRODED,23475.0
CORRODED,23475.0
CORRODED,35923.0
CRACKED,6601.0
CRACKED,26752.0
CORRODED,26752.0
CORRODED,36360.0
CRACKED,26752.0
CRACKED,26752.0
CORRODED,36360.0
CRACKED,26752.0
CRACKED,26752.0
CRACKED,26752.0
CRACKED,26752.0
CRACKED,26752.0
CORRODED,36360.0
CORRODED,36360.0
CORRODED,82793.0
CRACKED,26752.0
CORRODED,36360.0
CRACKED,68150.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,65652.0
CRACKED,58090.0
CRACKED,58090.0
CORRODED,18375.0
CRACKED,96128.0
CRACKED,96128.0
CRACKED,96128.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,58090.0
CRACKED,65652.0
CORRODED,58090.0
CORRODED,58090.0
CORRODED,58090.0
CORRODED,58090.0
CORRODED,58090.0
CORRODED,65652.0
CORRODED,65652.0
CORRODED,65652.0
CORRODED,65652.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CRACKED,58090.0
CORRODED,19984.0
CORRODED,19984.0
CRACKED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CRACKED,20027.0
CRACKED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CORRODED,20027.0
CRACKED,20027.0
CRACKED,20027.0
CORRODED,64393.0
CORRODED,63727.0
CORRODED,60395.0
CRACKED,76090.0
CORRODED,34992.0
CORRODED,34992.0
CRACKED,126187.0
CRACKED,76120.0
CRACKED,126187.0
CRACKED,71198.0
CRACKED,71198.0
CRACKED,71198.0
CRACKED,71198.0
CRACKED,71198.0
CORRODED,78316.0
CORRODED,78316.0
CORRODED,78316.0
CRACKED,78316.0
CRACKED,32248.0
CORRODED,76493.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,11501.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,8885.0
CORRODED,45868.0
CORRODED,45868.0
CORRODED,45868.0
CORRODED,45868.0
CORRODED,57980.0
CRACKED,57980.0
CRACKED,57980.0
CORRODED,57980.0
CORRODED,57980.0
CRACKED,23475.0
CORRODED,23475.0
CORRODED,23475.0
CORRODED,23475.0
CRACKED,23475.0
CORRODED,23475.0
CORRODED,23475.0
CORRODED,23475.0
CRACKED,20308.0
CORRODED,20308.0
CRACKED,73863.0
CORRODED,70974.0
CORRODED,61373.0
CORRODED,61373.0
CORRODED,61373.0
CORRODED,62727.0
CORRODED,62727.0
CRACKED,76090.0
CORRODED,73867.0
CORRODED,73867.0
CORRODED,73867.0
CORRODED,73867.0
CORRODED,92803.0
CORRODED,80231.0
CORRODED,92803.0
CRACKED,26752.0
CORRODED,37579.0
CRACKED,20308.0
CORRODED,20308.0
CORRODED,20308.0
CORRODED,20308.0
CRACKED,20308.0
CORRODED,20308.0
CRACKED,42008.0
CRACKED,52649.0
CORRODED,63290.0
CORRODED,63290.0
CORRODED,63290.0
CORRODED,105144.0
CORRODED,105144.0
CORRODED,105144.0
CORRODED,105144.0
CORRODED,105144.0
CORRODED,14050.0
CRACKED,90272.0
CRACKED,72220.0
CRACKED,72220.0
CRACKED,72220.0
CRACKED,72220.0
CRACKED,59517.0
CRACKED,71691.0
CRACKED,49822.0
CORRODED,49822.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,71691.0
CRACKED,6986.0
CRACKED,108189.0
CORRODED,20308.0
CORRODED,20670.0
CORRODED,20670.0
CORRODED,20670.0
CORRODED,20308.0
CRACKED,20308.0
CRACKED,71198.0
CORRODED,78316.0
CORRODED,79739.0
CORRODED,46973.0
CORRODED,76493.0
CORRODED,73462.0
CORRODED,23475.0
CORRODED,23475.0
CORRODED,23475.0
CRACKED,23475.0
CRACKED,23475.0
CRACKED,23475.0
CRACKED,23475.0
CORRODED,23475.0
CORRODED,23475.0
CORRODED,73462.0
CORRODED,73462.0
CORRODED,27373.0
CORRODED,73867.0
CORRODED,73867.0
CORRODED,73867.0
CORRODED,73867.0
CORRODED,73867.0
CRACKED,75346.0
CORRODED,73319.0
CORRODED,11510.0
CORRODED,11510.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8894.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8896.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,8683.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,12168.0
CORRODED,40841.0
CORRODED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,40841.0
CRACKED,52564.0
CRACKED,14953.0
CRACKED,46299.0
CRACKED,38053.0
CORRODED,38053.0
CORRODED,38053.0
CRACKED,38053.0
CRACKED,18988.0
CRACKED,6986.0
CORRODED,96128.0
CRACKED,96128.0
CORRODED,96128.0
CRACKED,96128.0
CORRODED,57980.0
CRACKED,18988.0
CRACKED,18988.0
CORRODED,126187.0
CORRODED,126187.0
CRACKED,67454.0
CRACKED,60213.0
CRACKED,60213.0
CRACKED,67454.0
CRACKED,67454.0
CRACKED,19478.0
CRACKED,14953.0
CRACKED,14953.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,12558.0
CORRODED,35397.0
CRACKED,46299.0
CRACKED,38426.0
CORRODED,4614.0
CORRODED,27373.0
CRACKED,42228.0
CORRODED,71441.0
CORRODED,71441.0
CRACKED,70974.0
CORRODED,45868.0
CORRODED,45868.0
CORRODED,45868.0
CORRODED,45868.0
CRACKED,45868.0
CORRODED,57980.0
CORRODED,57980.0
CORRODED,45868.0
CORRODED,57980.0
CRACKED,57980.0
CORRODED,57980.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,12175.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CORRODED,10564.0
CRACKED,39808.0
CRACKED,72220.0
CRACKED,72220.0
CRACKED,46299.0
CRACKED,46299.0
CRACKED,46299.0
CRACKED,46299.0
CRACKED,36221.0
CORRODED,20308.0
CORRODED,20308.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,63066.0
CRACKED,115715.0
CORRODED,87216.0
CORRODED,20308.0
CORRODED,20308.0
CRACKED,20308.0
CRACKED,20308.0
CORRODED,76754.0
CORRODED,80231.0
CRACKED,76754.0
CRACKED,18988.0
CRACKED,14953.0
CRACKED,53635.0
CRACKED,53635.0
CORRODED,22587.0
CORRODED,39672.0
CORRODED,39672.0
CORRODED,27373.0
CRACKED,24602.0
CRACKED,52649.0
CORRODED,57980.0
CORRODED,45868.0
CORRODED,45868.0
CORRODED,57980.0
CORRODED,57980.0
CORRODED,57980.0
CRACKED,57980.0
CRACKED,56061.0
CORRODED,10573.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,4600.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CORRODED,6140.0
CRACKED,24602.0
CRACKED,24602.0
CRACKED,24602.0
CRACKED,43657.0
CRACKED,126187.0
CRACKED,86674.0
CORRODED,63727.0
CORRODED,63727.0
CORRODED,35397.0
CORRODED,33583.0
CORRODED,33583.0
CORRODED,33583.0
CORRODED,33583.0
CORRODED,33583.0
CORRODED,80231.0
CRACKED,26752.0
CORRODED,34503.0
CORRODED,26752.0
CORRODED,33583.0
CORRODED,35397.0
CORRODED,35397.0
CRACKED,43776.0
CRACKED,68993.0
CRACKED,68993.0
CRACKED,37868.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,26742.0
CORRODED,37868.0
CORRODED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,26742.0
CORRODED,26742.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,26742.0
CRACKED,26742.0
CRACKED,37868.0
CORRODED,52015.0
CORRODED,26742.0
CRACKED,9075.0
CRACKED,9075.0
CRACKED,9075.0
CRACKED,9075.0
CRACKED,87216.0
CRACKED,87216.0
CORRODED,55691.0
CRACKED,55691.0
CRACKED,55691.0
CORRODED,64009.0
CORRODED,60253.0
CRACKED,126187.0
CRACKED,126187.0
CRACKED,86674.0
CORRODED,20609.0
CORRODED,52649.0
CRACKED,52649.0
CORRODED,76580.0
CRACKED,4968.0
CRACKED,88024.0
CRACKED,2182.0
CRACKED,4216.0
CRACKED,2472.0
CRACKED,91598.0
CRACKED,82793.0
CRACKED,82793.0
CORRODED,82793.0
CORRODED,82793.0
CRACKED,82793.0
CORRODED,36360.0
CORRODED,36360.0
CORRODED,36360.0
CORRODED,36360.0
CORRODED,34503.0
CRACKED,119464.0
CRACKED,105144.0
CRACKED,105144.0
CRACKED,32822.0
CRACKED,39811.0
CRACKED,31301.0
CRACKED,76090.0
CORRODED,66197.0
CORRODED,93302.0
CORRODED,93302.0
CORRODED,93302.0
CORRODED,93302.0
CORRODED,93302.0
CORRODED,93302.0
CRACKED,93302.0
CORRODED,93302.0
CORRODED,93302.0
CORRODED,93302.0
CORRODED,35889.0
CORRODED,22525.0
CORRODED,22525.0
CORRODED,22525.0
CRACKED,22525.0
CRACKED,22525.0
CORRODED,80231.0
CORRODED,80231.0
CRACKED,76754.0
CRACKED,26742.0
CRACKED,56389.0
CRACKED,68509.0
CRACKED,68509.0
CRACKED,26870.0
CRACKED,26870.0
CRACKED,54930.0
CRACKED,55287.0
CRACKED,37868.0
CRACKED,37868.0
CRACKED,37868.0
CORRODED,26742.0
CORRODED,26742.0
CRACKED,37868.0
CRACKED,70115.0
CRACKED,37868.0
CRACKED,37868.0
CORRODED,37868.0
CORRODED,37868.0
CRACKED,75835.0
CRACKED,51494.0
CRACKED,70888.0
CORRODED,76531.0
CORRODED,46973.0
CRACKED,86665.0
CRACKED,45868.0
CORRODED,45868.0
CRACKED,105144.0
CRACKED,140831.0
CRACKED,56007.0
CRACKED,55691.0
CORRODED,53635.0
CRACKED,58073.0
CRACKED,56007.0
CORRODED,58073.0
CRACKED,4174.0
CORRODED,33492.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,47254.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,39808.0
CRACKED,60395.0
CRACKED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CORRODED,46015.0
CRACKED,46015.0
CRACKED,46015.0
CRACKED,46015.0
CRACKED,46015.0
CRACKED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CORRODED,46015.0
CRACKED,46015.0
CRACKED,46015.0
CRACKED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CORRODED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CRACKED,50017.0
CORRODED,50017.0
